"Date","WDay","Article ID","Portal","Section","Article URL","Mod Time","Printed"
"2022-04-06","Wed","ax-2273137","XCvhz5","localnews","news/localnews/?article-id=2273137","2022-04-06T10:29:31.793Z","0"
"2022-04-06","Wed","ax-2273152","XCvhz5","localnews","news/localnews/?article-id=2273152","2022-04-06T11:22:55.280Z","1"
"2022-04-06","Wed","ax-2273173","yawomZ","business","news/business/?article-id=2273173","2022-04-06T13:30:00.000Z","0"
"2022-04-06","Wed","ax-2273188","yawomZ","business","news/business/?article-id=2273188","2022-04-06T12:17:05.711Z","1"
"2022-04-06","Wed","ax-2273213","XCvhz5","localnews","news/localnews/?article-id=2273213","2022-04-06T12:21:41.548Z","0"
"2022-04-06","Wed","ax-2273234","XCvhz5","people","news/people/?article-id=2273234","2022-04-06T12:36:10.332Z","0"
"2022-04-06","Wed","ax-2273294","yawomZ","business","news/business/?article-id=2273294","2022-04-06T13:45:04.875Z","0"
"2022-04-06","Wed","ax-2273330","XCvhz5","localnews","news/localnews/?article-id=2273330","2022-04-06T14:42:41.270Z","1"
"2022-04-07","Thu","ax-2273443","yawomZ","business","news/business/?article-id=2273443","2022-04-07T05:10:41.226Z","1"
"2022-04-06","Wed","ax-2273480","XCvhz5","sports","news/sports/?article-id=2273480","2022-04-06T21:07:01.821Z","1"
"2022-04-07","Thu","ax-2273504","XCvhz5","people","news/people/?article-id=2273504","2022-04-07T04:40:30.522Z","1"
"2022-04-07","Thu","ax-2273511","yawomZ","business","news/business/?article-id=2273511","2022-04-07T05:38:45.737Z","0"
"2022-04-07","Thu","ax-2273517","yawomZ","business","news/business/?article-id=2273517","2022-04-07T07:09:31.730Z","0"
"2022-04-07","Thu","ax-2273521","yawomZ","business","news/business/?article-id=2273521","2022-04-07T06:43:03.479Z","1"
"2022-04-07","Thu","ax-2273529","XCvhz5","localnews","news/localnews/?article-id=2273529","2022-04-07T07:22:41.155Z","1"
"2022-04-07","Thu","ax-2273531","XCvhz5","localnews","news/localnews/?article-id=2273531","2022-04-07T07:09:32.899Z","0"
"2022-04-07","Thu","ax-2273539","XCvhz5","sports","news/sports/?article-id=2273539","2022-04-07T08:15:29.530Z","0"
"2022-04-07","Thu","ax-2273555","yawomZ","business","news/business/?article-id=2273555","2022-04-07T08:05:23.850Z","0"
"2022-04-07","Thu","ax-2273580","XCvhz5","localnews","news/localnews/?article-id=2273580","2022-04-07T09:57:23.734Z","0"
"2022-04-07","Thu","ax-2273616","yawomZ","business","news/business/?article-id=2273616","2022-04-07T09:28:47.965Z","0"
"2022-04-07","Thu","ax-2273645","XCvhz5","localnews","news/localnews/?article-id=2273645","2022-04-07T09:38:28.305Z","0"
"2022-04-07","Thu","ax-2273718","XCvhz5","localnews","news/localnews/?article-id=2273718","2022-04-07T11:31:29.434Z","1"
"2022-04-08","Fri","ax-2273741","yawomZ","business","news/business/?article-id=2273741","2022-04-08T05:42:23.360Z","0"
"2022-04-07","Thu","ax-2273827","XCvhz5","people","news/people/?article-id=2273827","2022-04-07T12:53:51.067Z","1"
"2022-04-07","Thu","ax-2273879","XCvhz5","sports","news/sports/?article-id=2273879","2022-04-07T13:37:09.904Z","0"
"2022-04-07","Thu","ax-2273956","XCvhz5","localnews","news/localnews/?article-id=2273956","2022-04-07T16:54:32.229Z","0"
"2022-04-07","Thu","ax-2274090","XCvhz5","sports","news/sports/?article-id=2274090","2022-04-07T21:00:49.028Z","0"
"2022-04-08","Fri","ax-2274132","XCvhz5","localnews","news/localnews/?article-id=2274132","2022-04-08T04:58:51.603Z","1"
"2022-04-08","Fri","ax-2274134","XCvhz5","localnews","news/localnews/?article-id=2274134","2022-04-08T06:15:02.307Z","1"
"2022-04-08","Fri","ax-2274137","XCvhz5","people","news/people/?article-id=2274137","2022-04-08T06:58:34.213Z","0"
"2022-04-08","Fri","ax-2274147","XCvhz5","localnews","news/localnews/?article-id=2274147","2022-04-08T07:36:38.090Z","0"
"2022-04-08","Fri","ax-2274293","XCvhz5","localnews","news/localnews/?article-id=2274293","2022-04-08T10:53:23.566Z","0"
"2022-04-08","Fri","ax-2274311","XCvhz5","sports","news/sports/?article-id=2274311","2022-04-08T13:20:47.202Z","0"
"2022-04-08","Fri","ax-2274372","XCvhz5","localnews","news/localnews/?article-id=2274372","2022-04-08T12:26:40.772Z","0"
"2022-04-08","Fri","ax-2274406","XCvhz5","localnews","news/localnews/?article-id=2274406","2022-04-08T12:58:53.663Z","0"
"2022-04-11","Mon","ax-2274422","yawomZ","business","news/business/?article-id=2274422","2022-04-11T08:00:00.000Z","1"
"2022-04-09","Sat","ax-2274454","XCvhz5","localnews","news/localnews/?article-id=2274454","2022-04-09T08:30:00.000Z","0"
"2022-04-08","Fri","ax-2274507","XCvhz5","sports","news/sports/?article-id=2274507","2022-04-08T14:13:00.542Z","1"
"2022-04-08","Fri","ax-2274510","XCvhz5","localnews","news/localnews/?article-id=2274510","2022-04-08T15:10:17.375Z","0"
"2022-04-08","Fri","ax-2274544","XCvhz5","people","news/people/?article-id=2274544","2022-04-08T14:56:57.491Z","1"
"2022-04-09","Sat","ax-2274666","XCvhz5","localnews","news/localnews/?article-id=2274666","2022-04-09T08:20:00.000Z","1"
"2022-04-09","Sat","ax-2274673","XCvhz5","people","news/people/?article-id=2274673","2022-04-09T09:09:34.693Z","1"
"2022-04-09","Sat","ax-2274699","XCvhz5","sports","news/sports/?article-id=2274699","2022-04-09T18:42:19.839Z","1"
"2022-04-10","Sun","ax-2274778","XCvhz5","localnews","news/localnews/?article-id=2274778","2022-04-10T05:52:37.371Z","1"
"2022-04-10","Sun","ax-2274794","XCvhz5","sports","news/sports/?article-id=2274794","2022-04-10T08:06:07.169Z","0"
"2022-04-10","Sun","ax-2274844","XCvhz5","localnews","news/localnews/?article-id=2274844","2022-04-10T14:02:26.577Z","0"
"2022-04-10","Sun","ax-2274883","XCvhz5","localnews","news/localnews/?article-id=2274883","2022-04-10T14:23:34.551Z","1"
"2022-04-10","Sun","ax-2274885","XCvhz5","sports","news/sports/?article-id=2274885","2022-04-10T20:27:09.091Z","0"
"2022-04-10","Sun","ax-2274931","XCvhz5","sports","news/sports/?article-id=2274931","2022-04-10T16:56:14.096Z","1"
"2022-04-10","Sun","ax-2274962","XCvhz5","sports","news/sports/?article-id=2274962","2022-04-10T19:38:57.014Z","1"
"2022-04-10","Sun","ax-2275026","XCvhz5","international","news/international/?article-id=2275026","2022-04-10T18:36:42.146Z","1"
"2022-04-11","Mon","ax-2275117","XCvhz5","localnews","news/localnews/?article-id=2275117","2022-04-11T06:45:43.582Z","1"
"2022-04-12","Tue","ax-2275129","XCvhz5","localnews","news/localnews/?article-id=2275129","2022-04-12T08:00:00.000Z","1"
"2022-04-11","Mon","ax-2275168","yawomZ","business","news/business/?article-id=2275168","2022-04-11T08:44:23.148Z","1"
"2022-04-11","Mon","ax-2275209","yawomZ","business","news/business/?article-id=2275209","2022-04-11T09:21:56.184Z","1"
"2022-04-11","Mon","ax-2275229","yawomZ","business","news/business/?article-id=2275229","2022-04-11T09:51:05.573Z","0"
"2022-04-11","Mon","ax-2275258","XCvhz5","localnews","news/localnews/?article-id=2275258","2022-04-11T10:27:19.750Z","1"
"2022-04-11","Mon","ax-2275272","XCvhz5","people","news/people/?article-id=2275272","2022-04-11T11:09:57.368Z","0"
"2022-04-11","Mon","ax-2275285","XCvhz5","people","news/people/?article-id=2275285","2022-04-11T15:41:05.681Z","0"
"2022-04-11","Mon","ax-2275344","yawomZ","business","news/business/?article-id=2275344","2022-04-11T12:47:54.751Z","0"
"2022-04-11","Mon","ax-2275465","XCvhz5","people","news/people/?article-id=2275465","2022-04-11T14:45:59.057Z","1"
"2022-04-12","Tue","ax-2275532","yawomZ","business","news/business/?article-id=2275532","2022-04-12T04:14:16.705Z","0"
"2022-04-12","Tue","ax-2275537","yawomZ","business","news/business/?article-id=2275537","2022-04-12T04:47:09.308Z","0"
"2022-04-12","Tue","ax-2275539","yawomZ","business","news/business/?article-id=2275539","2022-04-12T07:15:00.000Z","0"
"2022-04-12","Tue","ax-2275593","XCvhz5","people","news/people/?article-id=2275593","2022-04-12T04:30:07.347Z","1"
"2022-04-12","Tue","ax-2275599","yawomZ","business","news/business/?article-id=2275599","2022-04-12T05:58:49.859Z","1"
"2022-04-12","Tue","ax-2275605","wiJddb","culture","news/culture/?article-id=2275605","2022-04-12T06:24:12.475Z","1"
"2022-04-12","Tue","ax-2275610","yawomZ","business","news/business/?article-id=2275610","2022-04-12T06:53:39.129Z","0"
"2022-04-12","Tue","ax-2275611","yawomZ","business","news/business/?article-id=2275611","2022-04-12T07:29:16.873Z","0"
"2022-04-12","Tue","ax-2275623","XCvhz5","localnews","news/localnews/?article-id=2275623","2022-04-12T08:30:00.000Z","0"
"2022-04-12","Tue","ax-2275659","XCvhz5","localnews","news/localnews/?article-id=2275659","2022-04-12T08:30:12.011Z","1"
"2022-04-12","Tue","ax-2275723","XCvhz5","people","news/people/?article-id=2275723","2022-04-12T10:10:10.607Z","1"
"2022-04-12","Tue","ax-2275724","XCvhz5","sports","news/sports/?article-id=2275724","2022-04-12T15:19:12.092Z","1"
"2022-04-12","Tue","ax-2275770","XCvhz5","localnews","news/localnews/?article-id=2275770","2022-04-12T13:38:57.553Z","1"
"2022-04-12","Tue","ax-2275802","yawomZ","business","news/business/?article-id=2275802","2022-04-12T16:09:07.932Z","0"
"2022-04-13","Wed","ax-2275815","yawomZ","business","news/business/?article-id=2275815","2022-04-13T05:27:49.430Z","1"
"2022-04-12","Tue","ax-2275825","XCvhz5","localnews","news/localnews/?article-id=2275825","2022-04-12T12:34:18.008Z","1"
"2022-04-12","Tue","ax-2275833","XCvhz5","localnews","news/localnews/?article-id=2275833","2022-04-12T13:07:12.009Z","1"
"2022-04-12","Tue","ax-2275968","XCvhz5","localnews","news/localnews/?article-id=2275968","2022-04-12T17:40:57.427Z","0"
"2022-04-12","Tue","ax-2276006","XCvhz5","localnews","news/localnews/?article-id=2276006","2022-04-12T15:52:54.555Z","1"
"2022-04-12","Tue","ax-2276026","XCvhz5","localnews","news/localnews/?article-id=2276026","2022-04-12T15:57:46.201Z","1"
"2022-04-12","Tue","ax-2276063","XCvhz5","localnews","news/localnews/?article-id=2276063","2022-04-12T16:55:10.787Z","0"
"2022-04-12","Tue","ax-2276087","XCvhz5","sports","news/sports/?article-id=2276087","2022-04-12T21:22:27.688Z","1"
"2022-04-12","Tue","ax-2276093","XCvhz5","sports","news/sports/?article-id=2276093","2022-04-12T21:40:36.996Z","0"
"2022-04-13","Wed","ax-2276120","yawomZ","business","news/business/?article-id=2276120","2022-04-13T06:38:51.176Z","1"
"2022-04-13","Wed","ax-2276139","XCvhz5","localnews","news/localnews/?article-id=2276139","2022-04-13T07:31:30.589Z","0"
"2022-04-13","Wed","ax-2276164","XCvhz5","localnews","news/localnews/?article-id=2276164","2022-04-13T08:18:09.449Z","0"
"2022-04-13","Wed","ax-2276168","yawomZ","business","news/business/?article-id=2276168","2022-04-13T09:23:51.665Z","1"
"2022-04-13","Wed","ax-2276183","XCvhz5","localnews","news/localnews/?article-id=2276183","2022-04-13T08:39:31.836Z","1"
"2022-04-13","Wed","ax-2276191","XCvhz5","localnews","news/localnews/?article-id=2276191","2022-04-13T08:54:52.293Z","0"
"2022-04-13","Wed","ax-2276219","XCvhz5","sports","news/sports/?article-id=2276219","2022-04-13T11:12:47.208Z","0"
"2022-04-13","Wed","ax-2276226","XCvhz5","localnews","news/localnews/?article-id=2276226","2022-04-13T11:02:00.380Z","1"
"2022-04-13","Wed","ax-2276239","XCvhz5","localnews","news/localnews/?article-id=2276239","2022-04-13T09:44:49.986Z","0"
"2022-04-13","Wed","ax-2276269","XCvhz5","localnews","news/localnews/?article-id=2276269","2022-04-13T10:11:44.891Z","0"
"2022-04-13","Wed","ax-2276297","XCvhz5","people","news/people/?article-id=2276297","2022-04-13T10:46:44.972Z","1"
"2022-04-13","Wed","ax-2276301","XCvhz5","localnews","news/localnews/?article-id=2276301","2022-04-13T10:50:44.826Z","1"
"2022-04-13","Wed","ax-2276357","XCvhz5","localnews","news/localnews/?article-id=2276357","2022-04-13T12:45:00.000Z","0"
"2022-04-13","Wed","ax-2276380","XCvhz5","localnews","news/localnews/?article-id=2276380","2022-04-13T12:59:39.075Z","0"
"2022-04-13","Wed","ax-2276441","XCvhz5","localnews","news/localnews/?article-id=2276441","2022-04-13T15:06:33.316Z","0"
"2022-04-13","Wed","ax-2276478","XCvhz5","localnews","news/localnews/?article-id=2276478","2022-04-13T14:29:28.422Z","0"
"2022-04-13","Wed","ax-2276599","XCvhz5","sports","news/sports/?article-id=2276599","2022-04-13T21:11:08.618Z","0"
"2022-04-14","Thu","ax-2276648","XCvhz5","localnews","news/localnews/?article-id=2276648","2022-04-14T04:44:26.411Z","1"
"2022-04-14","Thu","ax-2276649","yawomZ","business","news/business/?article-id=2276649","2022-04-14T05:27:30.714Z","1"
"2022-04-14","Thu","ax-2276652","XCvhz5","localnews","news/localnews/?article-id=2276652","2022-04-14T06:24:42.289Z","1"
"2022-04-14","Thu","ax-2276661","XCvhz5","people","news/people/?article-id=2276661","2022-04-14T07:50:18.724Z","0"
"2022-04-14","Thu","ax-2276663","yawomZ","business","news/business/?article-id=2276663","2022-04-14T07:25:36.858Z","0"
"2022-04-14","Thu","ax-2276691","XCvhz5","international","news/international/?article-id=2276691","2022-04-14T08:34:25.700Z","0"
"2022-04-14","Thu","ax-2276703","XCvhz5","people","news/people/?article-id=2276703","2022-04-14T09:35:21.841Z","1"
"2022-04-14","Thu","ax-2276718","XCvhz5","localnews","news/localnews/?article-id=2276718","2022-04-14T08:57:18.448Z","1"
"2022-04-14","Thu","ax-2276737","yawomZ","business","news/business/?article-id=2276737","2022-04-14T09:10:29.391Z","0"
"2022-04-14","Thu","ax-2276750","XCvhz5","people","news/people/?article-id=2276750","2022-04-14T09:36:25.904Z","1"
"2022-04-14","Thu","ax-2276777","XCvhz5","localnews","news/localnews/?article-id=2276777","2022-04-14T10:25:56.776Z","0"
"2022-04-14","Thu","ax-2276821","XCvhz5","people","news/people/?article-id=2276821","2022-04-14T11:35:30.326Z","0"
"2022-04-14","Thu","ax-2276832","XCvhz5","localnews","news/localnews/?article-id=2276832","2022-04-14T12:08:56.890Z","0"
"2022-04-14","Thu","ax-2276865","XCvhz5","sports","news/sports/?article-id=2276865","2022-04-14T15:25:27.568Z","1"
"2022-04-14","Thu","ax-2276966","XCvhz5","localnews","news/localnews/?article-id=2276966","2022-04-14T16:37:13.705Z","0"
"2022-04-14","Thu","ax-2277019","XCvhz5","sports","news/sports/?article-id=2277019","2022-04-14T21:35:58.661Z","1"
"2022-04-15","Fri","ax-2277073","XCvhz5","people","news/people/?article-id=2277073","2022-04-15T08:00:56.010Z","1"
"2022-04-15","Fri","ax-2277097","yawomZ","business","news/business/?article-id=2277097","2022-04-15T09:43:57.397Z","0"
"2022-04-15","Fri","ax-2277133","XCvhz5","people","news/people/?article-id=2277133","2022-04-15T12:25:10.831Z","0"
"2022-04-15","Fri","ax-2277154","XCvhz5","sports","news/sports/?article-id=2277154","2022-04-15T13:27:58.036Z","0"
"2022-04-15","Fri","ax-2277162","yawomZ","business","news/business/?article-id=2277162","2022-04-15T14:32:21.713Z","1"
"2022-04-16","Sat","ax-2277260","XCvhz5","localnews","news/localnews/?article-id=2277260","2022-04-16T08:19:56.589Z","1"
"2022-04-16","Sat","ax-2277269","XCvhz5","localnews","news/localnews/?article-id=2277269","2022-04-16T10:31:02.440Z","1"
"2022-04-16","Sat","ax-2277280","XCvhz5","people","news/people/?article-id=2277280","2022-04-16T13:48:15.761Z","1"
"2022-04-17","Sun","ax-2277305","XCvhz5","people","news/people/?article-id=2277305","2022-04-17T05:32:50.585Z","0"
"2022-04-17","Sun","ax-2277306","XCvhz5","localnews","news/localnews/?article-id=2277306","2022-04-17T06:02:08.902Z","1"
"2022-04-17","Sun","ax-2277308","XCvhz5","people","news/people/?article-id=2277308","2022-04-17T06:20:29.172Z","0"
"2022-04-17","Sun","ax-2277310","XCvhz5","localnews","news/localnews/?article-id=2277310","2022-04-17T07:16:10.687Z","1"
"2022-04-17","Sun","ax-2277318","XCvhz5","localnews","news/localnews/?article-id=2277318","2022-04-17T08:07:22.894Z","1"
"2022-04-17","Sun","ax-2277330","yawomZ","business","news/business/?article-id=2277330","2022-04-17T09:07:18.538Z","1"
"2022-04-17","Sun","ax-2277343","XCvhz5","people","news/people/?article-id=2277343","2022-04-17T12:14:31.701Z","1"
"2022-04-17","Sun","ax-2277344","XCvhz5","people","news/people/?article-id=2277344","2022-04-17T13:17:05.524Z","0"
"2022-04-17","Sun","ax-2277351","XCvhz5","sports","news/sports/?article-id=2277351","2022-04-17T16:44:44.731Z","1"
"2022-04-18","Mon","ax-2277365","XCvhz5","sports","news/sports/?article-id=2277365","2022-04-18T03:00:00.000Z","1"
"2022-04-18","Mon","ax-2277387","XCvhz5","people","news/people/?article-id=2277387","2022-04-18T16:51:11.201Z","0"
"2022-04-18","Mon","ax-2277427","yawomZ","sports","news/sports/?article-id=2277427","2022-04-18T10:56:35.191Z","1"
"2022-04-18","Mon","ax-2277457","XCvhz5","localnews","news/localnews/?article-id=2277457","2022-04-18T13:53:38.753Z","0"
"2022-04-18","Mon","ax-2277465","XCvhz5","localnews","news/localnews/?article-id=2277465","2022-04-18T14:17:43.228Z","1"
"2022-04-19","Tue","ax-2277535","XCvhz5","localnews","news/localnews/?article-id=2277535","2022-04-19T05:02:47.940Z","0"
"2022-04-19","Tue","ax-2277537","yawomZ","business","news/business/?article-id=2277537","2022-04-19T06:16:05.447Z","0"
"2022-04-19","Tue","ax-2277548","XCvhz5","localnews","news/localnews/?article-id=2277548","2022-04-19T07:02:45.039Z","0"
"2022-04-19","Tue","ax-2277557","XCvhz5","localnews","news/localnews/?article-id=2277557","2022-04-19T13:45:34.652Z","1"
"2022-04-19","Tue","ax-2277568","XCvhz5","localnews","news/localnews/?article-id=2277568","2022-04-19T08:33:37.549Z","1"
"2022-04-19","Tue","ax-2277578","XCvhz5","people","news/people/?article-id=2277578","2022-04-19T08:06:57.563Z","0"
"2022-04-19","Tue","ax-2277628","XCvhz5","localnews","news/localnews/?article-id=2277628","2022-04-19T10:13:01.303Z","1"
"2022-04-19","Tue","ax-2277630","XCvhz5","localnews","news/localnews/?article-id=2277630","2022-04-19T09:16:08.027Z","1"
"2022-04-19","Tue","ax-2277774","XCvhz5","localnews","news/localnews/?article-id=2277774","2022-04-19T14:22:41.171Z","0"
"2022-04-20","Wed","ax-2277818","yawomZ","business","news/business/?article-id=2277818","2022-04-20T08:30:00.000Z","0"
"2022-04-19","Tue","ax-2277868","XCvhz5","people","news/people/?article-id=2277868","2022-04-19T14:45:13.691Z","0"
"2022-04-19","Tue","ax-2277905","XCvhz5","people","news/people/?article-id=2277905","2022-04-19T16:16:42.604Z","0"
"2022-04-19","Tue","ax-2277990","XCvhz5","sports","news/sports/?article-id=2277990","2022-04-19T21:10:04.938Z","1"
"2022-04-20","Wed","ax-2278028","yawomZ","business","news/business/?article-id=2278028","2022-04-20T05:20:31.977Z","0"
"2022-04-20","Wed","ax-2278030","yawomZ","business","news/business/?article-id=2278030","2022-04-20T05:14:32.422Z","0"
"2022-04-20","Wed","ax-2278033","yawomZ","business","news/business/?article-id=2278033","2022-04-20T06:54:06.873Z","0"
"2022-04-20","Wed","ax-2278038","XCvhz5","localnews","news/localnews/?article-id=2278038","2022-04-20T07:26:39.405Z","1"
"2022-04-20","Wed","ax-2278058","yawomZ","business","news/business/?article-id=2278058","2022-04-20T08:09:50.692Z","0"
"2022-04-20","Wed","ax-2278104","XCvhz5","localnews","news/localnews/?article-id=2278104","2022-04-20T09:10:20.404Z","0"
"2022-04-20","Wed","ax-2278111","XCvhz5","sports","news/sports/?article-id=2278111","2022-04-20T15:30:59.675Z","1"
"2022-04-20","Wed","ax-2278239","XCvhz5","localnews","news/localnews/?article-id=2278239","2022-04-20T12:13:52.948Z","0"
"2022-04-20","Wed","ax-2278379","XCvhz5","people","news/people/?article-id=2278379","2022-04-20T14:27:01.084Z","0"
"2022-04-20","Wed","ax-2278522","XCvhz5","sports","news/sports/?article-id=2278522","2022-04-20T21:12:44.065Z","0"
"2022-04-22","Fri","ax-2278794","yawomZ","business","yawomZ/sections/business/?article-id=2278794","2022-04-22T05:15:27.602Z","0"
"2022-04-22","Fri","ax-2278803","yawomZ","business","yawomZ/sections/business/?article-id=2278803","2022-04-22T04:54:30.716Z","1"
"2022-04-22","Fri","ax-2278958","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2278958","2022-04-22T03:00:00.000Z","0"
"2022-04-22","Fri","ax-2279109","wiJddb","lifestyle","wiJddb/sections/lifestyle/?article-id=2279109","2022-04-22T05:44:11.418Z","0"
"2022-04-22","Fri","ax-2279111","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2279111","2022-04-22T05:55:05.295Z","0"
"2022-04-22","Fri","ax-2279139","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2279139","2022-04-22T07:49:11.471Z","0"
"2022-04-22","Fri","ax-2279160","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2279160","2022-04-22T09:24:06.412Z","0"
"2022-04-22","Fri","ax-2279192","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2279192","2022-04-22T09:28:29.020Z","0"
"2022-04-22","Fri","ax-2279218","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2279218","2022-04-22T09:06:22.464Z","0"
"2022-04-22","Fri","ax-2279253","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2279253","2022-04-22T10:59:46.940Z","1"
"2022-04-22","Fri","ax-2279341","XCvhz5","people","XCvhz5/sections/people/?article-id=2279341","2022-04-22T12:56:26.051Z","1"
"2021-12-01","Wed","ax-6931457","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6931457","2021-12-01T11:02:21.795Z","1"
"2021-12-07","Tue","ax-6931457","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6931457","2021-12-07T13:16:19.115Z","0"
"2021-12-09","Thu","ax-6931457","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6931457","2021-12-09T13:09:13.712Z","0"
"2021-12-10","Fri","ax-6931457","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6931457","2021-12-10T07:29:28.201Z","0"
"2021-12-15","Wed","ax-6931457","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6931457","2021-12-15T12:40:00.000Z","0"
"2021-12-17","Fri","ax-6931457","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6931457","2021-12-17T08:46:35.577Z","1"
"2021-12-01","Wed","ax-6931560","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6931560","2021-12-01T07:46:28.279Z","1"
"2021-12-06","Mon","ax-6931575","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6931575","2021-12-06T17:51:57.829Z","0"
"2021-12-01","Wed","ax-6932067","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932067","2021-12-01T11:54:06.993Z","0"
"2021-12-01","Wed","ax-6932144","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932144","2021-12-01T10:54:11.655Z","0"
"2021-12-01","Wed","ax-6932231","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932231","2021-12-01T14:38:57.839Z","0"
"2021-12-02","Thu","ax-6932251","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932251","2021-12-02T08:15:00.358Z","1"
"2021-12-01","Wed","ax-6932290","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932290","2021-12-01T05:19:38.771Z","1"
"2021-12-16","Thu","ax-6932305","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932305","2021-12-16T08:39:49.080Z","1"
"2021-12-01","Wed","ax-6932427","SmXjEu","localnews","g8Tvm0/sections/localnews/?article-id=6932427","2021-12-01T05:44:31.861Z","0"
"2021-12-01","Wed","ax-6932428","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932428","2021-12-01T06:03:05.670Z","0"
"2021-12-01","Wed","ax-6932437","yawomZ","business","yawomZ/sections/business/?article-id=6932437","2021-12-01T06:55:16.925Z","0"
"2021-12-01","Wed","ax-6932441","yawomZ","business","yawomZ/sections/business/?article-id=6932441","2021-12-01T10:00:00.000Z","1"
"2021-12-01","Wed","ax-6932442","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932442","2021-12-01T08:23:27.872Z","1"
"2021-12-01","Wed","ax-6932447","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932447","2021-12-01T10:21:32.318Z","1"
"2021-12-01","Wed","ax-6932452","yawomZ","business","yawomZ/sections/business/?article-id=6932452","2021-12-01T07:43:28.502Z","1"
"2021-12-01","Wed","ax-6932495","wiJddb","lifestyle","wiJddb/sections/lifestyle/?article-id=6932495","2021-12-01T09:40:09.778Z","0"
"2021-12-01","Wed","ax-6932503","yawomZ","business","yawomZ/sections/business/?article-id=6932503","2021-12-01T09:21:28.575Z","0"
"2021-12-01","Wed","ax-6932531","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932531","2021-12-01T09:55:57.075Z","0"
"2021-12-01","Wed","ax-6932555","XCvhz5","sports","XCvhz5/sections/sports/?article-id=6932555","2021-12-01T12:35:57.508Z","0"
"2021-12-01","Wed","ax-6932556","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932556","2021-12-01T12:39:15.582Z","0"
"2021-12-01","Wed","ax-6932591","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932591","2021-12-01T12:00:00.000Z","0"
"2021-12-01","Wed","ax-6932594","yawomZ","business","yawomZ/sections/business/?article-id=6932594","2021-12-01T11:09:29.758Z","0"
"2021-12-01","Wed","ax-6932621","yawomZ","business","yawomZ/sections/business/?article-id=6932621","2021-12-01T12:43:44.082Z","0"
"2021-12-02","Thu","ax-6932654","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932654","2021-12-02T09:56:18.264Z","0"
"2021-12-01","Wed","ax-6932727","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932727","2021-12-01T14:19:24.843Z","1"
"2021-12-01","Wed","ax-6932763","yawomZ","business","yawomZ/sections/business/?article-id=6932763","2021-12-01T14:53:24.297Z","0"
"2021-12-02","Thu","ax-6932849","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932849","2021-12-02T09:47:12.305Z","1"
"2021-12-01","Wed","ax-6932929","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932929","2021-12-01T17:35:07.542Z","0"
"2021-12-01","Wed","ax-6932940","yawomZ","business","yawomZ/sections/business/?article-id=6932940","2021-12-01T18:28:24.110Z","0"
"2021-12-01","Wed","ax-6932968","XCvhz5","sports","XCvhz5/sections/sports/?article-id=6932968","2021-12-01T20:21:34.294Z","1"
"2021-12-02","Thu","ax-6932978","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932978","2021-12-02T05:35:35.537Z","1"
"2021-12-02","Thu","ax-6932983","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6932983","2021-12-02T11:32:27.084Z","0"
"2021-12-02","Thu","ax-6933001","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6933001","2021-12-02T09:56:20.684Z","0"
"2021-12-02","Thu","ax-6933005","yawomZ","business","yawomZ/sections/business/?article-id=6933005","2021-12-02T08:14:35.861Z","1"
"2021-12-02","Thu","ax-6933046","yawomZ","business","yawomZ/sections/business/?article-id=6933046","2021-12-02T09:25:08.487Z","0"
"2021-12-02","Thu","ax-6933066","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=6933066","2021-12-02T09:38:41.943Z","0"
